track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Um Novo Lugar,Mato Seco;Nazireu Rupestre,124.042,0.491,0.796,0.888,0.0483,0.0,0.346,0.0428,-7.783,428746.0,rnb_brasil,0,0.6520366666666667,0.87737,0.6091811414392059,1.0,2.0,0.8702833333333333,0.7310369999999999,0.09660000000000002,1.0
Quanto Tempo Demora um Mês,Biquini Cavadão,75.066,0.674,0.509,0.159,0.253,0.0,0.732,0.0383,-7.379,184120.0,rnb_brasil,0,0.48181,0.58981,1.298651252408478,1.0,0.0,0.8770166666666667,0.49658100000000005,0.506,1.0
Vá Morar Com O Diabo - Ao Vivo,Cássia Eller,100.33,0.861,0.662,0.814,0.701,0.0,0.688,0.19,-7.166,178399.0,rnb_brasil,0,0.6565166666666666,0.85394,1.28125,1.0,1.0,0.8805666666666667,0.7712939999999999,0.5980000000000001,1.0
O Vento - Ao Vivo,Maneva,144.073,0.391,0.703,0.455,0.267,6.57e-06,0.14,0.0448,-9.321,203213.0,rnb_brasil,0,0.6089216666666667,0.68879,0.5483870967741936,0.99999343,3.0,0.84465,0.5583790000000001,0.534,1.0
Timidez,Biquini Cavadão,129.421,0.885,0.442,0.268,0.081,0.0,0.774,0.0816,-5.843,267733.0,rnb_brasil,0,0.6022016666666667,0.6487700000000001,1.9579646017699115,1.0,2.0,0.9026166666666666,0.560777,0.16200000000000003,1.0
Morena - Ao Vivo,Maneva,160.101,0.512,0.655,0.539,0.0506,0.000177,0.318,0.188,-7.429,215424.0,rnb_brasil,0,0.6479349999999999,0.74131,0.7699248120300751,0.999823,3.0,0.8761833333333333,0.597531,0.10119999999999996,1.0
Fim de Tarde Com Você,Acústicos & Valvulados,99.966,0.722,0.503,0.616,0.00214,8.15e-06,0.116,0.0248,-5.813,230986.0,rnb_brasil,1,0.5347099999999999,0.78827,1.4074074074074072,0.99999185,1.0,0.9031166666666667,0.619827,0.0042799999999999505,1.0
Resgate do Soldado Brownie,Um Barril de Rap,79.004,0.893,0.514,0.792,0.687,0.0,0.143,0.456,-5.493,179928.0,rnb_brasil,0,0.5565733333333333,0.8618699999999999,1.7041984732824427,1.0,0.0,0.90845,0.718087,0.6259999999999999,0.0
Não Foi Por Acaso,Paulo Neto,97.814,0.665,0.514,0.328,0.679,0.0,0.212,0.0396,-3.76,265914.0,rnb_brasil,0,0.5195233333333333,0.6936,1.2690839694656488,1.0,1.0,0.9373333333333334,0.54006,0.6419999999999999,1.0
Senhor e Rei,Trazendo a Arca,137.783,0.429,0.373,0.238,0.152,0.0,0.905,0.0286,-7.992,503786.0,rnb_brasil,1,0.44483833333333334,0.61528,1.1201044386422976,1.0,2.0,0.8668,0.38702800000000004,0.30400000000000005,1.0
Táxi Lunar (Ao Vivo),Zé Ramalho,150.743,0.933,0.486,0.687,0.0402,0.0298,0.927,0.0796,-7.015,237266.0,rnb_brasil,0,0.6741383333333333,0.80465,1.8810483870967742,0.9702,3.0,0.8830833333333333,0.692165,0.08040000000000003,1.0
Onde Está O Meu Amor? - Ao Vivo,RPM,104.96,0.375,0.284,0.217,0.409,8.94e-05,0.347,0.027,-9.326,182666.0,rnb_brasil,1,0.32943333333333324,0.59354,1.2755102040816326,0.9999106,1.0,0.8445666666666667,0.328854,0.818,1.0
Garoto de Aluguel (Taxi Boy),Zé Ramalho,89.866,0.649,0.663,0.513,0.393,0.0295,0.137,0.0295,-10.186,312360.0,rnb_brasil,0,0.5759766666666667,0.7033400000000001,0.9643387815750372,0.9705,0.0,0.8302333333333334,0.6328340000000001,0.786,1.0
Mais do que imaginei,Catedral,129.991,0.484,0.574,0.352,0.262,0.102,0.105,0.028,-11.23,264160.0,rnb_brasil,0,0.5488516666666666,0.6285,0.8287671232876712,0.898,2.0,0.8128333333333333,0.50805,0.524,1.0
O Tempo de Deus (feat. John Nascimento),Rose Nascimento;John Nascimento,115.991,0.615,0.584,0.394,0.764,0.0,0.149,0.0304,-4.424,247053.0,rnb_brasil,1,0.5698183333333333,0.71336,1.0353535353535355,1.0,1.0,0.9262666666666667,0.568236,0.472,1.0
Malvadão,Xamã;Damassaclan;Neo Beats,93.363,0.851,0.822,0.923,0.216,0.0,0.293,0.284,-5.015,149956.0,rnb_brasil,1,0.7219049999999999,0.9190499999999999,1.0228365384615385,1.0,1.0,0.9164166666666667,0.860605,0.43199999999999994,1.0
Já Sei,Zimbra,178.935,0.685,0.443,0.646,0.35,6.24e-06,0.118,0.0312,-6.139,208512.0,rnb_brasil,1,0.625225,0.79701,1.512141280353201,0.99999376,3.0,0.8976833333333333,0.591601,0.7,1.0
44 Problems,Xamã;Bagua Records,84.041,0.833,0.527,0.832,0.0337,0.0,0.0586,0.212,-5.11,250453.0,rnb_brasil,1,0.5534683333333333,0.8817,1.5512104283054002,1.0,0.0,0.9148333333333334,0.71527,0.06740000000000002,1.0
Tattoo,Fabio Brazza;Luccas Carlos;Vulto,81.872,0.654,0.701,0.709,0.199,0.0,0.086,0.283,-7.795,189549.0,rnb_brasil,0,0.5831533333333333,0.80565,0.9198312236286921,1.0,0.0,0.8700833333333333,0.6989650000000001,0.398,1.0
Como eu quero,Kid Abelha,127.934,0.553,0.696,0.459,0.623,0.0343,0.119,0.0323,-12.287,273426.0,rnb_brasil,1,0.6271233333333334,0.66073,0.7832861189801701,0.9657,2.0,0.7952166666666667,0.6021730000000001,0.754,1.0
Hannah,Dalsin;Froid;KAKA,89.662,0.685,0.538,0.565,0.499,0.0,0.106,0.353,-4.673,187758.0,rnb_brasil,0,0.5239366666666667,0.7792699999999999,1.25,1.0,0.0,0.9221166666666666,0.611627,0.998,0.0
Um Dia de Chuva Qualquer,BK;El Lif Beatz,90.028,0.842,0.715,0.725,0.664,0.000753,0.149,0.214,-4.662,219753.0,rnb_brasil,0,0.6601466666666667,0.84338,1.1613793103448276,0.999247,1.0,0.9223,0.767938,0.6719999999999999,1.0
Lamentável,Froid;Menestrel,139.177,0.685,0.614,0.62,0.642,0.0,0.0927,0.449,-8.547,192000.0,rnb_brasil,0,0.6444616666666666,0.76253,1.0977564102564104,1.0,2.0,0.85755,0.6513530000000001,0.716,0.0
Meninos E Meninas,Legião Urbana,164.841,0.659,0.485,0.66,0.0133,0.000195,0.166,0.0321,-10.508,203706.0,rnb_brasil,1,0.614935,0.75892,1.3313131313131314,0.999805,3.0,0.8248666666666667,0.5995920000000001,0.026599999999999957,1.0
No Meio de uma Sessão,ConeCrewDiretoria,89.972,0.727,0.705,0.345,0.291,0.0,0.343,0.0657,-4.35,214119.0,rnb_brasil,0,0.6205533333333333,0.6945,1.0167832167832167,1.0,0.0,0.9275,0.63855,0.582,1.0
Eu Sei Que Não Estou Só (Ao Vivo),Fabiana Sinfrônio,96.471,0.42,0.549,0.416,0.754,0.0,0.5,0.0319,-11.249,186969.0,rnb_brasil,0,0.46128500000000006,0.65391,0.7513416815742396,1.0,1.0,0.8125166666666667,0.49419100000000005,0.492,1.0
Leão - Ao Vivo,Rebeca Carvalho;Lukas Agustinho,133.93,0.679,0.481,0.181,0.612,0.00223,0.0786,0.0437,-7.596,345253.0,rnb_brasil,0,0.5674166666666667,0.59644,1.3828920570264767,0.99777,2.0,0.8734,0.49194400000000005,0.776,1.0
Redención (Redenção),Aline Barros;Christine D'Clario,136.743,0.467,0.218,0.229,0.0386,0.0,0.171,0.0308,-7.747,273488.0,rnb_brasil,0,0.37700500000000003,0.61413,2.0482456140350878,1.0,2.0,0.8708833333333333,0.334513,0.07720000000000005,1.0
Posso Clamar,Eyshila,131.968,0.556,0.509,0.409,0.576,2.81e-05,0.901,0.0297,-5.83,324104.0,rnb_brasil,0,0.5412466666666667,0.7052999999999999,1.071290944123314,0.9999719,2.0,0.9028333333333334,0.52273,0.8480000000000001,1.0
Paulinha,Armandinho,124.273,0.56,0.806,0.714,0.564,1.1e-05,0.191,0.0312,-8.829,172760.0,rnb_brasil,0,0.6781216666666667,0.79731,0.6862745098039216,0.999989,2.0,0.85285,0.7129310000000001,0.8720000000000001,1.0
Na Fé Firmão,Racionais MC's,90.014,0.765,0.873,0.948,0.557,0.0,0.0592,0.437,-5.254,365133.0,rnb_brasil,1,0.7160233333333332,0.9266599999999999,0.8663646659116648,1.0,1.0,0.9124333333333333,0.860966,0.8859999999999999,0.0
Lenha,Zeca Baleiro,81.063,0.673,0.526,0.333,0.33,2.66e-05,0.0937,0.0358,-7.889,249706.0,rnb_brasil,0,0.500005,0.65431,1.2555970149253732,0.9999734,0.0,0.8685166666666666,0.544331,0.66,1.0
"Voar, flutuar",Marcelo Falcão,92.026,0.784,0.597,0.377,0.0272,0.000405,0.13,0.0275,-3.259,349306.0,rnb_brasil,0,0.5870766666666666,0.71821,1.2915980230642505,0.999595,1.0,0.9456833333333333,0.621221,0.054400000000000004,1.0
Me Corte na Boca do Céu a Morte Não Pede Perdão,Criolo;Milton Nascimento,81.403,0.3,0.428,0.278,0.638,5.18e-05,0.0987,0.157,-10.214,257146.0,rnb_brasil,0,0.33967166666666665,0.6090599999999999,0.684931506849315,0.9999482,0.0,0.8297666666666667,0.377706,0.724,1.0
Homem não chora,Frejat,133.437,0.838,0.539,0.343,0.0831,0.000227,0.276,0.0525,-5.563,239533.0,rnb_brasil,1,0.643295,0.68157,1.5264116575591984,0.999773,2.0,0.9072833333333333,0.603757,0.16620000000000001,1.0
Segredos,Frejat,127.582,0.731,0.581,0.579,0.192,0.0,0.405,0.0289,-5.189,233533.0,rnb_brasil,1,0.6224366666666667,0.77971,1.236886632825719,1.0,2.0,0.9135166666666666,0.645471,0.384,1.0
Favela Vive 4,ADL;MC Cabelinho;Kmila Cdd;Orochi;Cesar Mc;Edi Rock,76.093,0.498,0.498,0.367,0.42,0.0,0.101,0.424,-8.809,759036.0,rnb_brasil,0,0.42522166666666666,0.65871,0.9803149606299213,1.0,0.0,0.8531833333333334,0.48787100000000005,0.84,0.0
Acordar Cedo,Armandinho,82.012,0.628,0.599,0.382,0.52,1.38e-06,0.13,0.0282,-7.821,236466.0,rnb_brasil,0,0.5245866666666666,0.67459,1.0311986863711002,0.99999862,0.0,0.86965,0.571859,0.96,1.0
No Seu Lugar - Ao Vivo,Kid Abelha,132.975,0.754,0.619,0.629,0.106,6.8e-05,0.703,0.0303,-6.509,219853.0,rnb_brasil,1,0.6573249999999999,0.78651,1.1987281399046106,0.999932,2.0,0.8915166666666666,0.678251,0.21199999999999997,1.0
Cantem no Caminho - Ao Vivo,Diante do Trono;Ana Paula Valadão;MORADA,141.779,0.605,0.401,0.229,0.0561,7.47e-05,0.521,0.0331,-6.967,447001.0,rnb_brasil,0,0.5182983333333333,0.62193,1.4720194647201945,0.9999253,3.0,0.8838833333333334,0.449893,0.11219999999999997,1.0
Naticongo - Ao Vivo,Natiruts,85.811,0.871,0.469,0.558,0.172,0.0,0.936,0.04,-5.609,215493.0,rnb_brasil,0,0.5388183333333333,0.7671100000000001,1.8183716075156577,1.0,0.0,0.9065166666666666,0.637211,0.344,1.0
Primeira Essência (Jardim Particular),Banda Giom;Anderson Freire,148.189,0.589,0.431,0.204,0.562,0.0,0.354,0.0297,-5.833,280125.0,rnb_brasil,0,0.5391816666666667,0.62327,1.3356009070294783,1.0,3.0,0.9027833333333334,0.452227,0.8759999999999999,1.0
Um Milhão de Anos - Ao Vivo,Theo Rubia;AC Music,134.08,0.61,0.459,0.109,0.00623,0.0,0.0763,0.033,-7.836,436119.0,rnb_brasil,0,0.5359666666666667,0.56524,1.300639658848614,1.0,2.0,0.8694000000000001,0.44492400000000004,0.012460000000000027,1.0
Não Vou Ficar,Tim Maia,77.723,0.783,0.563,0.688,0.0925,0.0,0.0887,0.0695,-9.052,172996.0,rnb_brasil,0,0.5459383333333333,0.7846799999999999,1.3664921465968587,1.0,0.0,0.8491333333333333,0.6761679999999999,0.18500000000000005,1.0
Teorema,Legião Urbana,206.641,0.926,0.299,0.531,0.000442,0.116,0.0585,0.0994,-6.13,186546.0,rnb_brasil,1,0.6273,0.7511,2.9967637540453076,0.884,,0.8978333333333333,0.5787100000000001,0.0008839999999999959,1.0
Chega Mais Cedo,Dazaranha,171.066,0.823,0.639,0.967,0.0752,0.0,0.248,0.1,-6.666,207270.0,rnb_brasil,0,0.75151,0.9201400000000001,1.2681047765793527,1.0,3.0,0.8889,0.787914,0.15039999999999998,1.0
Recomeçar,Aline Barros,192.297,0.6,0.431,0.292,0.485,0.0,0.106,0.065,-6.494,255066.0,rnb_brasil,0,0.5954999999999999,0.65186,1.3605442176870748,1.0,3.0,0.8917666666666667,0.475986,0.97,1.0
Evidências - Ao Vivo,Maneva,100.032,0.4,0.848,0.572,0.26,0.0,0.138,0.169,-9.685,296474.0,rnb_brasil,0,0.61072,0.73195,0.46620046620046623,1.0,1.0,0.8385833333333333,0.646795,0.52,1.0
Velhas Fotos,Tequila Baby,125.033,0.817,0.603,0.795,1.52e-05,0.0115,0.107,0.0299,-7.059,223840.0,rnb_brasil,0,0.6549883333333333,0.8474100000000001,1.33278955954323,0.9885,2.0,0.8823500000000001,0.7300409999999999,3.0399999999985994e-05,1.0
Refrigera Minhalma - Ao Vivo,Colo de Deus,133.145,0.753,0.328,0.26,0.489,0.0,0.371,0.0501,-6.438,345866.0,rnb_brasil,0,0.5118083333333334,0.63962,2.227810650887574,1.0,2.0,0.8926999999999999,0.473062,0.978,1.0
Redenção,Fresno,140.015,0.945,0.61,0.729,0.084,3.48e-05,0.0713,0.0596,-2.904,227933.0,rnb_brasil,0,0.7218583333333334,0.86256,1.5241935483870968,0.9999652,3.0,0.9516000000000001,0.759556,0.16800000000000004,1.0
Homenzinho Torto,Aline Barros,110.039,0.636,0.611,0.933,0.182,0.0,0.125,0.0853,-6.031,167137.0,rnb_brasil,0,0.5796983333333333,0.91289,1.0241545893719808,1.0,1.0,0.8994833333333333,0.7130890000000001,0.364,1.0
Ouvir o Teu Falar - Ao Vivo,Discopraise,139.581,0.766,0.32,0.198,0.0317,0.0,0.309,0.0403,-4.828,404613.0,rnb_brasil,0,0.522435,0.63092,2.3212121212121213,1.0,2.0,0.9195333333333333,0.460492,0.06340000000000001,1.0
Seguirei,Rose Nascimento,124.249,0.576,0.604,0.309,0.527,2.8e-05,0.0897,0.0364,-5.976,221026.0,rnb_brasil,0,0.5818816666666666,0.66384,0.9381107491856677,0.999972,2.0,0.9004,0.542584,0.946,1.0
A Arte do Insulto,Matanza,178.374,0.96,0.295,0.835,5e-05,0.0,0.416,0.105,-3.357,110986.0,rnb_brasil,0,0.63279,0.9004300000000001,3.1475409836065573,1.0,3.0,0.9440500000000001,0.6630429999999999,9.999999999998899e-05,1.0
Aguenta,Cristina Mel,127.393,0.614,0.427,0.191,0.573,0.0,0.183,0.0325,-3.595,297983.0,rnb_brasil,0,0.5100216666666667,0.6404500000000001,1.4050343249427917,1.0,2.0,0.9400833333333334,0.457245,0.8540000000000001,1.0
Casino Boulevard - Ao Vivo,Rosa de Saron;Pe. Fábio de Melo,136.017,0.625,0.413,0.215,0.497,0.0,0.38,0.0283,-4.745,242653.0,rnb_brasil,0,0.520695,0.63855,1.4775413711583925,1.0,2.0,0.9209166666666667,0.459555,0.994,1.0
Dia Quente,Rodolfo Abrantes,143.924,0.392,0.618,0.367,0.818,0.0,0.107,0.0288,-7.29,301013.0,rnb_brasil,1,0.5664733333333334,0.6739,0.6242038216560509,1.0,3.0,0.8785000000000001,0.50559,0.3640000000000001,1.0
Sou Eu,Fabiana Anastácio,127.946,0.78,0.738,0.901,0.479,0.0,0.127,0.0329,-3.802,290266.0,rnb_brasil,0,0.7162433333333333,0.92238,1.0427807486631016,1.0,2.0,0.9366333333333333,0.8016380000000001,0.958,1.0
Perfeito Amor,Gabriel Brito,150.129,0.499,0.445,0.142,0.433,0.000818,0.0902,0.0266,-7.045,261426.0,rnb_brasil,0,0.522415,0.5863499999999999,1.0967032967032966,0.999182,3.0,0.8825833333333333,0.41473499999999996,0.866,1.0
Incomparável Amor - Acústico,Gabriel Brito,125.89,0.206,0.494,0.276,0.822,3.13e-06,0.236,0.0323,-8.657,173871.0,rnb_brasil,0,0.41861666666666664,0.62383,0.4087301587301587,0.99999687,2.0,0.8557166666666667,0.376983,0.3560000000000001,1.0
Ai Papi,Liu;JØRD,125.983,0.619,0.753,0.886,0.00651,0.611,0.282,0.0572,-9.708,158158.0,rnb_brasil,1,0.6721716666666667,0.8573200000000001,0.8112712975098296,0.389,2.0,0.8382000000000001,0.749832,0.013020000000000032,1.0
Uma Noite a Toa,Haikaiss;1Kilo,132.022,0.7,0.76,0.661,0.211,0.0,0.107,0.112,-7.612,292727.0,rnb_brasil,0,0.7100366666666666,0.7882800000000001,0.9090909090909091,1.0,2.0,0.8731333333333333,0.725028,0.42199999999999993,1.0
Enquanto Acaba,Don L;Flora Matos,121.485,0.633,0.81,0.853,0.0404,0.304,0.224,0.0812,-8.012,259564.0,rnb_brasil,0,0.697375,0.8610799999999998,0.771951219512195,0.696,2.0,0.8664666666666666,0.770608,0.08079999999999998,1.0
Segunda-Feira,Esteban Tavares,126.903,0.739,0.533,0.518,0.00107,0.0,0.094,0.0341,-6.395,256760.0,rnb_brasil,0,0.5997049999999999,0.7432500000000001,1.3609576427255985,1.0,2.0,0.8934166666666667,0.612825,0.0021400000000000308,1.0
Ninguém Gosta de Se Sentir Só,Tim Maia,113.877,0.719,0.777,0.777,0.355,0.0,0.107,0.0391,-6.701,190400.0,rnb_brasil,0,0.6939949999999999,0.84379,0.9135959339263023,1.0,1.0,0.8883166666666666,0.7662789999999999,0.71,1.0
Yemanjá Chegou,Criolo,90.91,0.515,0.711,0.679,0.679,0.000324,0.0971,0.0514,-8.238,258359.0,rnb_brasil,0,0.5615166666666667,0.78922,0.7142857142857143,0.999676,1.0,0.8627,0.653622,0.6419999999999999,1.0
Nuvens,Tim Maia,112.548,0.779,0.535,0.769,0.068,0.00196,0.16,0.0522,-6.865,169133.0,rnb_brasil,0,0.58878,0.8389500000000001,1.4293577981651375,0.99804,1.0,0.8855833333333333,0.6853950000000001,0.136,1.0
Amor Maior,Jota Quest;Jão,139.952,0.394,0.614,0.296,0.307,0.0,0.128,0.0447,-11.954,197277.0,rnb_brasil,1,0.5584533333333334,0.59886,0.6314102564102564,1.0,2.0,0.8007666666666666,0.48288600000000004,0.614,1.0
Indigo Plateau,Yung Buda;brTT;NIKITO,129.97,0.637,0.739,0.357,0.206,0.00312,0.102,0.0296,-6.9,369384.0,rnb_brasil,1,0.6772166666666667,0.6738000000000001,0.8504672897196262,0.99688,2.0,0.885,0.62548,0.4119999999999999,1.0
Meu Pai,Missionário Shalom,66.954,0.118,0.299,0.195,0.96,0.0,0.946,0.0349,-14.812,303220.0,rnb_brasil,0,0.19648999999999997,0.5298799999999999,0.38187702265372164,1.0,0.0,0.7531333333333333,0.24698799999999999,0.08000000000000007,1.0
Uns Dias,Os Paralamas Do Sucesso,139.506,0.702,0.626,0.6,0.00274,0.000166,0.214,0.0279,-8.525,244800.0,rnb_brasil,1,0.65611,0.7547499999999999,1.1037735849056602,0.999834,2.0,0.8579166666666667,0.6564749999999999,0.00548000000000004,1.0
Tempos Modernos - Estúdio,Jota Quest,123.029,0.785,0.706,0.893,0.000139,0.0506,0.236,0.0385,-4.173,234453.0,rnb_brasil,1,0.6935483333333333,0.91547,1.096368715083799,0.9494,2.0,0.93045,0.788047,0.00027800000000000047,1.0
Desci A Ladeira - Ao Vivo,Projota,158.005,0.946,0.566,0.66,0.249,0.0,0.914,0.127,-5.572,248200.0,rnb_brasil,0,0.7301416666666667,0.8082799999999999,1.6423611111111112,1.0,3.0,0.9071333333333332,0.723028,0.498,1.0
Infinito,Kemuel,140.018,0.488,0.402,0.216,0.0061,1.34e-06,0.575,0.0379,-11.916,336000.0,rnb_brasil,1,0.48076333333333343,0.56724,1.1844660194174756,0.99999866,3.0,0.8014,0.40712400000000004,0.012199999999999989,1.0
Cruz de tecido - Ao vivo,O Rappa,98.582,0.793,0.506,0.429,0.498,3.16e-05,0.947,0.154,-7.115,263894.0,rnb_brasil,0,0.5552033333333333,0.7004499999999999,1.5368217054263567,0.9999684,1.0,0.8814166666666666,0.596145,0.996,1.0
1 X 0 Eu,Dibob,116.964,0.851,0.559,0.515,0.000964,0.0,0.228,0.0328,-5.199,220173.0,rnb_brasil,0,0.62974,0.7540100000000001,1.4956063268892792,1.0,1.0,0.91335,0.657301,0.0019280000000000408,1.0
Deixa a Luz Baixa,Major RD;Rock Danger;Sain;Chris MC;El Lif Beatz;KIB7,130.022,0.638,0.745,0.488,0.44,0.000109,0.229,0.284,-7.012,210783.0,rnb_brasil,0,0.6806033333333332,0.7250800000000001,0.8450331125827815,0.999891,2.0,0.8831333333333333,0.659508,0.88,1.0
Viajando (O Diabo É Careta),Ventania,96.565,0.418,0.708,0.603,0.778,0.0,0.112,0.0472,-7.015,235813.0,rnb_brasil,0,0.5403416666666666,0.7710499999999999,0.5821727019498607,1.0,1.0,0.8830833333333333,0.606305,0.44399999999999995,1.0
De Volta À Cena,Racionais MC's,158.133,0.752,0.794,0.32,0.567,0.0,0.479,0.853,-7.935,121853.0,rnb_brasil,0,0.786155,0.64865,0.9353233830845771,1.0,3.0,0.8677499999999999,0.6720649999999999,0.8660000000000001,0.0
Dama Tereza,Instituto;Sabotage,170.212,0.586,0.721,0.85,0.281,0.0,0.169,0.332,-9.458,239506.0,rnb_brasil,0,0.7199866666666667,0.8454200000000001,0.801641586867305,1.0,3.0,0.8423666666666667,0.718742,0.562,0.0
Do Seu Lado - Ao Vivo,Jota Quest,142.05,0.922,0.584,0.76,0.0216,0.0015,0.963,0.0422,-5.513,297266.0,rnb_brasil,1,0.70535,0.84887,1.5521885521885523,0.9985,3.0,0.9081166666666667,0.7470870000000001,0.043200000000000016,1.0
Vem Ver (Ao Vivo),Maneva,135.842,0.366,0.624,0.677,0.643,5.38e-05,0.684,0.037,-12.763,244837.0,rnb_brasil,0,0.5482033333333334,0.74317,0.5772870662460567,0.9999462,2.0,0.7872833333333333,0.569117,0.714,1.0
pânico de nada,Don L,143.353,0.834,0.493,0.678,0.18,0.0328,0.271,0.241,-5.656,163961.0,rnb_brasil,0,0.6356216666666666,0.81464,1.6580516898608348,0.9672,3.0,0.9057333333333334,0.664464,0.36,1.0
Nada por mim - Acústico,Kid Abelha,128.183,0.471,0.516,0.361,0.595,4.28e-06,0.785,0.0299,-10.508,166306.0,rnb_brasil,1,0.5129383333333333,0.63932,0.8954372623574144,0.99999572,2.0,0.8248666666666667,0.483832,0.81,1.0
Saudades Do Tempo - Acústico / Ao Vivo,Maneva,132.889,0.366,0.493,0.53,0.788,0.0454,0.795,0.0514,-11.803,188552.0,rnb_brasil,0,0.4777816666666667,0.69397,0.7276341948310139,0.9546,2.0,0.8032833333333333,0.482397,0.42399999999999993,1.0
Hydrobalance,Yung Buda,90.006,0.705,0.751,0.449,0.198,0.0189,0.117,0.0442,-3.885,170506.0,rnb_brasil,1,0.63701,0.74075,0.926412614980289,0.9811,1.0,0.93525,0.675775,0.396,1.0
O Anjo Mais Velho,O Teatro Mágico,113.068,0.816,0.628,0.625,0.437,0.000209,0.189,0.0396,-5.393,342786.0,rnb_brasil,0,0.6472466666666666,0.7960699999999999,1.2789968652037615,0.999791,1.0,0.9101166666666667,0.700607,0.874,1.0
Todo Amor Que Houver Nessa Vida - Ao Vivo,Cássia Eller,102.929,0.452,0.516,0.172,0.495,0.0,0.88,0.0541,-8.524,221466.0,rnb_brasil,0,0.46514833333333333,0.58356,0.8593155893536122,1.0,1.0,0.8579333333333333,0.43475600000000003,0.99,1.0
Abra os Meus Olhos,Jozyanne,139.93,0.693,0.479,0.352,0.242,0.0,0.922,0.0442,-5.845,336271.0,rnb_brasil,0,0.5806166666666667,0.68235,1.4171779141104295,1.0,2.0,0.9025833333333334,0.538135,0.484,1.0
Se Escute,Síntese,87.211,0.678,0.638,0.375,0.33,0.0,0.331,0.246,-4.483,165903.0,rnb_brasil,0,0.5677516666666667,0.70517,1.0462962962962963,1.0,0.0,0.9252833333333333,0.604117,0.66,1.0
Estar Contigo,Walmir Alencar,127.786,0.217,0.593,0.334,0.961,8.36e-06,0.103,0.0319,-11.108,154973.0,rnb_brasil,0,0.47457666666666665,0.62252,0.3598673300165838,0.99999164,2.0,0.8148666666666666,0.43135200000000007,0.07800000000000007,1.0
Malandrinha - Ao Vivo,Edson Gomes,108.933,0.714,0.661,0.949,0.363,0.0,0.405,0.0528,-10.699,260760.0,rnb_brasil,0,0.626255,0.8726099999999999,1.0640834575260805,1.0,1.0,0.8216833333333333,0.755661,0.726,1.0
Há uma Saída,Shirley Carvalhaes,151.348,0.768,0.604,0.426,0.169,0.0,0.282,0.0437,-4.718,408840.0,rnb_brasil,0,0.6846466666666666,0.7232199999999999,1.2508143322475571,1.0,3.0,0.9213666666666666,0.6295219999999999,0.3380000000000001,1.0
Se Até os Anjos se Prostram,Jhonas Serra,133.968,0.637,0.453,0.315,0.282,0.57,0.0752,0.0336,-9.042,456268.0,rnb_brasil,0,0.54088,0.6355799999999999,1.3758099352051836,0.43000000000000005,2.0,0.8492999999999999,0.498858,0.564,1.0
De Joelhos,Kiara Vitória;Kellen Byanca,136.052,0.563,0.589,0.366,0.65,0.0,0.121,0.0289,-6.39,300128.0,rnb_brasil,0,0.5901533333333333,0.6824999999999999,0.9398998330550917,1.0,2.0,0.8935,0.5459499999999999,0.7,1.0
A Promessa Está de Pé (Ao Vivo),Samuel Messias;Midian Lima,90.999,0.528,0.388,0.249,0.172,0.0,0.106,0.0335,-7.492,314542.0,rnb_brasil,0,0.40406500000000006,0.62468,1.3266331658291457,1.0,1.0,0.8751333333333334,0.425868,0.344,1.0
Afinar as Rezas,Dazaranha,105.075,0.796,0.632,0.577,0.104,0.0,0.106,0.0349,-6.823,250535.0,rnb_brasil,0,0.629925,0.76257,1.2398753894080998,1.0,1.0,0.8862833333333333,0.683257,0.20799999999999996,1.0
Habeas Corpus,Um Barril de Rap,119.994,0.383,0.873,0.442,0.565,0.0,0.519,0.428,-11.517,178824.0,rnb_brasil,0,0.65139,0.6616299999999999,0.4337485843714609,1.0,1.0,0.80805,0.618663,0.8700000000000001,0.0
Remédios Demais,Matanza,181.231,0.991,0.359,0.433,0.000762,2.23e-05,0.0837,0.121,-3.688,144266.0,rnb_brasil,0,0.6768000000000001,0.73632,2.6856368563685638,0.9999777,3.0,0.9385333333333333,0.6011320000000001,0.0015239999999999698,1.0
O Jogo Virou,Strike,98.002,0.906,0.73,0.655,0.161,0.0,0.0954,0.111,-4.453,191266.0,rnb_brasil,0,0.7001366666666667,0.8174699999999999,1.2243243243243245,1.0,1.0,0.9257833333333333,0.776547,0.32200000000000006,1.0
Que Se Abram Os Céus,André Valadão,128.041,0.427,0.608,0.223,0.726,0.0,0.0762,0.0289,-9.294,307944.0,rnb_brasil,0,0.5455016666666667,0.59626,0.6909385113268608,1.0,2.0,0.8451000000000001,0.47552599999999995,0.548,1.0
Renovo,Sarah Farias,140.122,0.403,0.495,0.318,0.124,0.0,0.177,0.0299,-12.057,348856.0,rnb_brasil,0,0.5019366666666667,0.6066299999999999,0.7980198019801981,1.0,3.0,0.7990499999999999,0.443163,0.248,1.0
Tempestade E Sol - Ao Vivo,Catedral,135.911,0.832,0.509,0.612,0.0837,2.76e-06,0.976,0.265,-13.238,195946.0,rnb_brasil,0,0.6306183333333333,0.71242,1.6030828516377649,0.99999724,2.0,0.7793666666666667,0.646842,0.1674,1.0
