track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Se Eu Corro,A Banda Mais Bonita da Cidade,182.072,0.16,0.374,0.272,0.604,0.0,0.106,0.038,-8.522,227853.0,mpb,0.0,,,,,,,,,,,0.435,0.62358,0.4166666666666667,1.0,3.0,0.8579666666666667,0.314358,0.792,1.0
A Estrada,Phill Veras,144.991,0.436,0.539,0.455,0.695,0.00022,0.168,0.0298,-11.625,218613.0,mpb,0.0,,,,,,,,,,,0.5419516666666667,0.6657500000000001,0.7941712204007285,0.99978,3.0,0.80625,0.5039750000000001,0.6100000000000001,1.0
Paixão Antiga,Tim Maia,140.372,0.702,0.528,0.561,0.48,3.02e-06,0.488,0.0282,-7.152,246560.0,mpb,0.0,,,,,,,,,,,0.6085533333333334,0.75288,1.3048327137546467,0.99999698,3.0,0.8808,0.609288,0.96,1.0
Embaraça No Beijo,Ivete Sangalo,119.915,0.822,0.717,0.795,0.0564,3.34e-06,0.182,0.0904,-7.079,244445.0,mpb,0.0,,,,,,,,,,,0.7049583333333334,0.84721,1.1306740027510316,0.99999666,1.0,0.8820166666666667,0.7771210000000001,0.11280000000000001,1.0
Exu,Serena Assumpção;Karina Buhr;Luê;Zé Celso Martinez Corrêa,100.038,0.738,0.815,0.307,0.0902,5.34e-05,0.349,0.368,-7.723,185466.0,mpb,0.0,,,,,,,,,,,0.69563,0.64557,0.8945454545454545,0.9999466,1.0,0.8712833333333333,0.673357,0.1804,0.0
Eu Me Chamo Antônio,Versos Que Compomos Na Estrada;Eu Me Chamo Antônio;Gero Camilo,172.358,0.174,0.42,0.135,0.9,0.0,0.376,0.137,-15.309,176120.0,mpb,0.0,,,,,,,,,,,0.4494633333333333,0.50091,0.4046511627906976,1.0,3.0,0.74485,0.29729099999999997,0.19999999999999996,1.0
Esquinas (Ao Vivo),Djavan,141.108,0.415,0.415,0.0701,0.453,1.32e-06,0.862,0.0389,-10.38,268773.0,mpb,0.0,,,,,,,,,,,0.46718,0.5242399999999999,0.9764705882352941,0.99999868,3.0,0.827,0.35694399999999993,0.906,1.0
Porque É Proibido Pisar Na Grama,Jorge Ben Jor,70.612,0.825,0.391,0.659,0.161,0.0,0.799,0.13,-5.565,294493.0,mpb,0.0,,,,,,,,,,,0.46068666666666663,0.80795,2.057356608478803,1.0,0.0,0.90725,0.616495,0.32200000000000006,1.0
Tempo,Sandy,152.364,0.206,0.291,0.337,0.852,0.000104,0.114,0.03,-12.435,235498.0,mpb,0.0,,,,,,,,,,,0.36124,0.6104499999999999,0.6843853820598006,0.999896,3.0,0.79275,0.306645,0.29600000000000004,1.0
Fixação,Kid Abelha,117.637,0.588,0.821,0.933,0.0177,0.0434,0.0361,0.0477,-9.26,381440.0,mpb,0.0,,,,,,,,,,,0.6829616666666667,0.8806,0.7075812274368231,0.9566,1.0,0.8456666666666667,0.77946,0.03539999999999999,1.0
Praia (Sem Sair de Casa) [Remix],Hotelo;Helen Sancho,124.035,0.73,0.634,0.378,0.26,2.02e-05,0.384,0.0921,-5.648,191712.0,mpb,0.0,,,,,,,,,,,0.642725,0.69472,1.1335403726708073,0.9999798,2.0,0.9058666666666667,0.617672,0.52,1.0
Love In Gotham City,Seu Pereira e Coletivo 401,125.955,0.66,0.795,0.872,0.259,6.47e-05,0.14,0.039,-6.357,252520.0,mpb,0.0,,,,,,,,,,,0.7054250000000001,0.88523,0.8198757763975155,0.9999353,2.0,0.89405,0.778923,0.518,1.0
A Pessoa Que Você Mais Ama,Paulo Novaes;Tiago Nacarato,105.241,0.362,0.483,0.678,0.505,0.0,0.113,0.0519,-10.766,194120.0,mpb,0.0,,,,,,,,,,,0.42550166666666667,0.7635400000000001,0.7342799188640974,1.0,1.0,0.8205666666666667,0.513754,0.99,1.0
Meu São Jorge,Lia de Itamaracá,95.033,0.676,0.664,0.876,0.549,3.37e-06,0.0861,0.0664,-11.347,200000.0,mpb,0.0,,,,,,,,,,,0.5931883333333334,0.83693,1.002967359050445,0.99999663,1.0,0.8108833333333333,0.7272930000000001,0.9019999999999999,1.0
Eu Só Quero um Xodó (Ao Vivo),Dominguinhos,177.381,0.613,0.46,0.751,0.715,3.65e-05,0.552,0.0553,-11.462,178200.0,mpb,0.0,,,,,,,,,,,0.6095349999999999,0.7857799999999999,1.304255319148936,0.9999635,3.0,0.8089666666666666,0.596678,0.5700000000000001,1.0
A Gente Voltou,Clarice Falcão,180.341,0.461,0.521,0.705,0.676,0.0017,0.0605,0.0768,-10.949,130037.0,mpb,0.0,,,,,,,,,,,0.5988,0.77251,0.8681732580037664,0.9983,3.0,0.8175166666666667,0.564951,0.6479999999999999,1.0
Eu Nasci Há 10 Mil Anos Atrás,Raul Seixas,135.736,0.825,0.486,0.829,0.326,0.0,0.369,0.147,-10.004,289173.0,mpb,0.0,,,,,,,,,,,0.6167266666666666,0.8315600000000001,1.6633064516129032,1.0,2.0,0.8332666666666667,0.6908559999999999,0.652,1.0
Samaúma,Tulipa Ruiz,93.833,0.753,0.848,0.89,0.0136,6.53e-05,0.159,0.131,-5.988,305073.0,mpb,0.0,,,,,,,,,,,0.7062883333333333,0.89612,0.8776223776223776,0.9999347,1.0,0.9002,0.832712,0.027200000000000002,1.0
Maracangalha,Dorival Caymmi,107.907,0.593,0.521,0.915,0.521,0.0,0.171,0.0391,-7.304,167200.0,mpb,0.0,,,,,,,,,,,0.5182450000000001,0.89296,1.1167608286252353,1.0,1.0,0.8782666666666666,0.6585960000000001,0.958,1.0
Quem Sabe Numa Tarde (feat. Abel Pintos),Ana Carolina;Abel Pintos,96.024,0.524,0.74,0.673,0.47,0.0,0.608,0.0969,-9.786,230260.0,mpb,0.0,,,,,,,,,,,0.58724,0.7713399999999999,0.6986666666666667,1.0,1.0,0.8369,0.664934,0.94,1.0
Lambe Lambe,Bala Desejo;Julia Mestre;Lucas Nunes;Dora Morelenbaum;Zé Ibarra,139.99,0.595,0.713,0.782,0.443,0.0409,0.108,0.0358,-10.415,311999.0,mpb,0.0,,,,,,,,,,,0.6683166666666667,0.8086500000000001,0.8229598893499308,0.9591,2.0,0.8264166666666667,0.7009650000000001,0.886,1.0
Identidade,Jorge Aragão,97.79,0.625,0.634,0.834,0.743,0.00191,0.213,0.045,-10.287,258506.0,mpb,0.0,,,,,,,,,,,0.5674833333333333,0.83073,0.9704968944099379,0.99809,1.0,0.82855,0.6909730000000001,0.514,1.0
Espera a Primavera,Nando Reis,138.063,0.892,0.621,0.641,0.24,4.33e-05,0.112,0.0467,-6.02,266944.0,mpb,0.0,,,,,,,,,,,0.7082050000000001,0.7962,1.4136291600633915,0.9999567,2.0,0.8996666666666667,0.72382,0.48,1.0
Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,Ivete Sangalo;Leo Santana,149.875,0.842,0.636,0.668,0.0349,0.0,0.835,0.0514,-6.249,188226.0,mpb,0.0,,,,,,,,,,,0.7203916666666667,0.80471,1.303405572755418,1.0,3.0,0.8958499999999999,0.721071,0.06979999999999997,1.0
Ogum,Big Up,89.971,0.698,0.429,0.481,0.312,1.74e-05,0.142,0.0826,-8.635,187059.0,mpb,0.0,,,,,,,,,,,0.4738516666666666,0.7060500000000001,1.5899772209567198,0.9999826,0.0,0.8560833333333334,0.547805,0.624,1.0
Brilho de Leão,Rosa Neon,110.983,0.611,0.744,0.66,0.143,2.39e-06,0.136,0.0356,-8.138,186431.0,mpb,0.0,,,,,,,,,,,0.6402716666666667,0.78262,0.8103448275862069,0.99999761,1.0,0.8643666666666667,0.691162,0.28600000000000003,1.0
Vem Andar Comigo - Acústico,Jota Quest,147.137,0.284,0.464,0.458,0.778,0.0,0.695,0.0307,-14.977,274539.0,mpb,0.0,,,,,,,,,,,0.46242833333333333,0.6334299999999999,0.5991561181434598,1.0,3.0,0.7503833333333333,0.425743,0.44399999999999995,1.0
Não Sou Mais Disso / Tristeza - Ao Vivo,Diogo Nogueira,120.671,0.807,0.388,0.843,0.66,0.0,0.92,0.0576,-6.576,122942.0,mpb,0.0,,,,,,,,,,,0.5372183333333334,0.87144,2.027638190954774,1.0,2.0,0.8904,0.653044,0.6799999999999999,1.0
De Sampa a São Luis - Ao vivo,Jorge Aragão,93.855,0.478,0.549,0.591,0.771,0.00233,0.695,0.0406,-13.805,301986.0,mpb,0.0,,,,,,,,,,,0.47432500000000005,0.69835,0.8550983899821109,0.99767,1.0,0.7699166666666667,0.5510349999999999,0.45799999999999996,1.0
Flor Do Vidigal,Almir Sater;Renato Teixeira,122.047,0.641,0.68,0.398,0.758,1.3e-05,0.104,0.0281,-9.212,227325.0,mpb,0.0,,,,,,,,,,,0.6357116666666667,0.6670799999999999,0.9289855072463767,0.999987,2.0,0.8464666666666666,0.610608,0.484,1.0
Sambinha da Fralda Molhada,Palavra Cantada,103.039,0.613,0.725,0.499,0.671,3.04e-05,0.0506,0.0961,-9.739,178098.0,mpb,0.0,,,,,,,,,,,0.6181316666666666,0.7022099999999999,0.8340136054421768,0.9999696,1.0,0.8376833333333332,0.643921,0.6579999999999999,1.0
Calor da Rua,"Francisco, el Hombre",100.545,0.593,0.632,0.799,0.302,0.51,0.175,0.032,-6.473,201360.0,mpb,0.0,,,,,,,,,,,0.5614750000000001,0.85487,0.9236760124610591,0.49,1.0,0.8921166666666667,0.675987,0.604,1.0
Amar Alguém,Marisa Monte,77.396,0.259,0.333,0.183,0.963,2.13e-05,0.0736,0.0409,-11.26,183693.0,mpb,0.0,,,,,,,,,,,0.27319333333333334,0.5606,0.7551020408163265,0.9999787,0.0,0.8123333333333334,0.30356000000000005,0.07400000000000007,1.0
Fingi na Hora Rir,Los Hermanos,142.533,0.543,0.527,0.112,0.0206,0.00174,0.0727,0.0341,-8.417,250800.0,mpb,0.0,,,,,,,,,,,0.563955,0.56063,1.011173184357542,0.99826,3.0,0.8597166666666667,0.452163,0.041200000000000014,1.0
Por Onde Andei - Ao Vivo,Nando Reis,138.711,0.33,0.401,0.332,0.86,3.31e-06,0.743,0.0304,-9.681,289160.0,mpb,0.0,,,,,,,,,,,0.430685,0.63599,0.8029197080291971,0.99999669,2.0,0.83865,0.38939900000000005,0.28,1.0
Tocando Em Frente,Renato Teixeira;Raimundo Fagner;Almir Sater,201.54,0.45,0.292,0.467,0.747,0.00378,0.0939,0.044,-10.93,243764.0,mpb,0.0,,,,,,,,,,,0.48100000000000004,0.6775,1.490066225165563,0.99622,,0.8178333333333333,0.41295000000000004,0.506,1.0
Vela Aberta,Walter Franco,138.329,0.745,0.572,0.855,0.0895,8.64e-06,0.147,0.0444,-8.642,252013.0,mpb,0.0,,,,,,,,,,,0.6400483333333333,0.85558,1.2800687285223369,0.99999136,2.0,0.8559666666666668,0.7088580000000001,0.17900000000000005,1.0
O Vento e o Tempo,Almir Sater,117.526,0.563,0.547,0.605,0.719,0.00355,0.116,0.0349,-7.763,232066.0,mpb,0.0,,,,,,,,,,,0.5382766666666667,0.76437,1.0107719928186714,0.99645,1.0,0.8706166666666667,0.5851369999999999,0.562,1.0
Amor Meu Grande Amor,Angela Ro Ro;Frejat,95.836,0.607,0.437,0.36,0.323,0.0,0.389,0.0308,-3.562,212840.0,mpb,0.0,,,,,,,,,,,0.4603266666666666,0.70838,1.3579418344519014,1.0,1.0,0.9406333333333333,0.499738,0.646,1.0
"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,160.123,0.674,0.547,0.503,0.407,0.00115,0.715,0.0394,-9.584,299746.0,mpb,0.0,,,,,,,,,,,0.6425716666666667,0.70536,1.2100538599640933,0.99885,3.0,0.8402666666666666,0.5921360000000001,0.814,1.0
Tímida,Roupa Nova,75.105,0.572,0.571,0.879,0.655,0.0,0.194,0.0297,-10.482,237106.0,mpb,0.0,,,,,,,,,,,0.48227499999999995,0.8467800000000001,0.9845094664371773,1.0,0.0,0.8253,0.660478,0.69,1.0
Esperando aviões - Ao vivo,Vander Lee,119.405,0.257,0.447,0.102,0.911,0.0,0.706,0.0316,-10.679,270186.0,mpb,0.0,,,,,,,,,,,0.39960833333333334,0.5340099999999999,0.562363238512035,1.0,1.0,0.8220166666666666,0.32970099999999997,0.17799999999999994,1.0
Cara Valente - Ao Vivo Na Lapa,Maria Rita,89.369,0.839,0.603,0.611,0.442,4.16e-06,0.871,0.0519,-7.021,280508.0,mpb,0.0,,,,,,,,,,,0.6021483333333333,0.7741899999999999,1.3686786296900488,0.99999584,0.0,0.8829833333333333,0.692519,0.884,1.0
Ando Só,Engenheiros Do Hawaii,109.536,0.906,0.55,0.664,0.00417,1.77e-05,0.439,0.038,-6.611,234506.0,mpb,0.0,,,,,,,,,,,0.6293599999999999,0.79949,1.6178571428571427,0.9999823,1.0,0.8898166666666667,0.7045490000000001,0.008340000000000014,1.0
Nada por Mim,Herbert Vianna,87.886,0.225,0.433,0.509,0.882,0.00125,0.127,0.0537,-12.011,103413.0,mpb,0.0,,,,,,,,,,,0.3304766666666667,0.68349,0.5079006772009029,0.99875,0.0,0.7998166666666667,0.410849,0.236,1.0
Sete Desejos - Ao Vivo,Alceu Valença;Orquestra Ouro Preto,102.119,0.564,0.427,0.474,0.558,0.00189,0.797,0.0324,-10.231,244586.0,mpb,0.0,,,,,,,,,,,0.4528983333333333,0.68729,1.2906178489702516,0.99811,1.0,0.8294833333333334,0.503529,0.8839999999999999,1.0
Do Jeito Que A Vida Quer/Como Dizia O Mestre - Live,Benito Di Paula,103.038,0.777,0.434,0.405,0.538,0.0,0.935,0.103,-9.252,366760.0,mpb,0.0,,,,,,,,,,,0.52183,0.66948,1.75,1.0,1.0,0.8458,0.554648,0.9239999999999999,1.0
"Mulher Nova, Bonita e Carinhosa Faz o Homem Gemer Sem Sentir Dor",Amelinha,103.162,0.437,0.477,0.248,0.46,0.0,0.0962,0.0406,-12.441,355760.0,mpb,0.0,,,,,,,,,,,0.4415366666666667,0.5747899999999999,0.8973305954825462,1.0,1.0,0.79265,0.42897899999999994,0.92,1.0
Eu Sou De Lá,Fafá de Belém,100.626,0.469,0.645,0.258,0.809,0.0,0.174,0.0355,-6.538,341960.0,mpb,1.0,,,,,,,,,,,0.53091,0.63782,0.7160305343511449,1.0,1.0,0.8910333333333333,0.514082,0.3819999999999999,1.0
Linda,"Projota, ANAVITÓRIA",145.843,0.714,0.778,0.681,0.031,1.66e-06,0.0554,0.101,-4.332,175270.0,mpb,0.0,,,,,,,,,,,0.7462716666666667,0.82908,0.9060913705583755,0.99999834,3.0,0.9278,0.744508,0.062000000000000055,1.0
Tudo que sonhamos,"UM44K, Luan Otten",114.989,0.492,0.704,0.398,0.63,0.0,0.155,0.0317,-6.79,149666.0,mpb,0.0,,,,,,,,,,,0.5912483333333333,0.6913,0.6890756302521008,1.0,1.0,0.8868333333333334,0.57793,0.74,1.0
Tarada - Ao Vivo,"Leo Santana, Ivete Sangalo, L7NNON",110.009,0.898,0.716,0.634,0.79,0.0,0.977,0.142,-2.967,199552.0,mpb,1.0,,,,,,,,,,,0.7107483333333333,0.82393,1.2369146005509644,1.0,1.0,0.95055,0.764993,0.41999999999999993,1.0
Hoje Lembrei Do Teu Amor,TIAGO IORC,139.923,0.531,0.689,0.685,0.269,1.25e-05,0.14,0.056,-9.669,243607.0,mpb,1.0,,,,,,,,,,,0.637005,0.7773100000000001,0.7596566523605152,0.9999875,2.0,0.8388500000000001,0.6496310000000001,0.538,1.0
Deixa (feat. Ana Gabriela),"Lagum, Ana Gabriela",81.998,0.326,0.554,0.331,0.822,0.0,0.193,0.0599,-8.223,176025.0,mpb,0.0,,,,,,,,,,,0.41146333333333335,0.6501699999999999,0.5780141843971631,1.0,0.0,0.86295,0.45061700000000005,0.3560000000000001,1.0
Ana Maria,"Luísa Sonza, DUDA BEAT",112.93,0.704,0.671,0.691,0.409,0.0,0.0914,0.403,-7.201,155069.0,mpb,0.0,,,,,,,,,,,0.6349166666666667,0.8043899999999999,1.0337738619676944,1.0,1.0,0.8799833333333333,0.698239,0.818,0.0
Um Sinal,"Ivete Sangalo, Melim",99.923,0.565,0.746,0.38,0.18,0.0,0.0962,0.0414,-6.705,244070.0,mpb,0.0,,,,,,,,,,,0.6090383333333333,0.68495,0.7473544973544973,1.0,1.0,0.88825,0.612395,0.36,1.0
Deitada Nessa Cama,TIAGO IORC,113.75,0.377,0.554,0.311,0.182,0.0,0.103,0.0302,-9.712,246055.0,mpb,1.0,,,,,,,,,,,0.47968333333333335,0.6272800000000001,0.6684397163120567,1.0,1.0,0.8381333333333333,0.45962800000000004,0.364,1.0
Algo Parecido,Skank,167.908,0.637,0.55,0.652,0.511,0.0,0.123,0.0268,-6.913,225140.0,mpb,1.0,,,,,,,,,,,0.6459466666666667,0.79167,1.1375,1.0,3.0,0.8847833333333334,0.6206670000000001,0.978,1.0
Falso amor,"UM44K, Luan Otten, Ferrugem",139.951,0.614,0.635,0.229,0.302,0.0,0.121,0.0321,-6.259,207107.0,mpb,1.0,,,,,,,,,,,0.6349516666666667,0.62901,0.951937984496124,1.0,2.0,0.8956833333333333,0.5469010000000001,0.604,1.0
Cida,"Agnes Nunes, Xamã",80.162,0.264,0.586,0.21,0.71,0.0,0.0936,0.0616,-12.856,186000.0,mpb,0.0,,,,,,,,,,,0.4058033333333333,0.5554399999999999,0.4429530201342282,1.0,0.0,0.7857333333333333,0.41114399999999995,0.5800000000000001,1.0
Singular,ANAVITÓRIA,119.713,0.303,0.744,0.306,0.684,2.09e-06,0.109,0.0341,-10.464,206109.0,mpb,1.0,,,,,,,,,,,0.5624216666666666,0.61776,0.40185676392572944,0.99999791,1.0,0.8256,0.511476,0.6319999999999999,1.0
Andar Sozinho (feat. Jão),"Lagum, Jão",130.021,0.439,0.785,0.437,0.176,0.0,0.335,0.0374,-8.223,180213.0,mpb,0.0,,,,,,,,,,,0.6409016666666667,0.6925699999999999,0.5522012578616352,1.0,2.0,0.86295,0.602357,0.352,1.0
Lágrimas,"Baco Exu do Blues, Gal Costa",87.798,0.287,0.622,0.27,0.899,0.000962,0.104,0.147,-12.578,177273.0,mpb,1.0,,,,,,,,,,,0.44343,0.58222,0.4541139240506329,0.999038,0.0,0.7903666666666667,0.447122,0.20199999999999996,1.0
Fica Tudo Bem,"Silva, Anitta",120.023,0.153,0.867,0.813,0.9,0.00172,0.122,0.0732,-12.97,167250.0,mpb,0.0,,,,,,,,,,,0.5794383333333333,0.7955,0.17445838084378562,0.99828,2.0,0.7838333333333334,0.63485,0.19999999999999996,1.0
Eu Feat. Você,Melim,100.053,0.453,0.654,0.493,0.593,0.0,0.109,0.046,-9.522,185125.0,mpb,1.0,,,,,,,,,,,0.529655,0.70198,0.6822289156626505,1.0,1.0,0.8413,0.566298,0.8140000000000001,1.0
Nessa Paz Eu Vou,TIAGO IORC,132.811,0.298,0.703,0.418,0.563,0.0,0.0994,0.0581,-11.828,212467.0,mpb,1.0,,,,,,,,,,,0.5622516666666666,0.6489199999999999,0.4179523141654979,1.0,2.0,0.8028666666666666,0.519092,0.8740000000000001,1.0
Voltei Recife,Alceu Valença,156.66,0.919,0.618,0.87,0.253,0.0,0.0343,0.188,-4.082,163907.0,mpb,1.0,,,,,,,,,,,0.7458,0.9071799999999999,1.463375796178344,1.0,3.0,0.9319666666666666,0.787618,0.506,1.0
Amores Imperfeitos,ANAVITÓRIA,139.92,0.445,0.561,0.247,0.822,4.71e-06,0.127,0.0278,-7.625,204533.0,mpb,0.0,,,,,,,,,,,0.5472,0.6225499999999999,0.7793345008756567,0.99999529,2.0,0.8729166666666667,0.46955500000000006,0.3560000000000001,1.0
N,"Nando Reis, ANAVITÓRIA",149.182,0.479,0.517,0.546,0.718,0.0,0.115,0.028,-8.201,214464.0,mpb,0.0,,,,,,,,,,,0.5508366666666666,0.73639,0.9089184060721062,1.0,3.0,0.8633166666666666,0.533339,0.5640000000000001,1.0
Meu mel,"Anitta, Melim",149.718,0.783,0.658,0.606,0.451,0.0,0.336,0.0859,-3.502,200000.0,mpb,0.0,,,,,,,,,,,0.71343,0.80738,1.1721556886227544,1.0,3.0,0.9416333333333333,0.700038,0.902,1.0
Me Espera,"Sandy, TIAGO IORC",105.022,0.36,0.546,0.206,0.237,0.000648,0.101,0.0279,-10.54,230561.0,mpb,1.0,,,,,,,,,,,0.4560366666666667,0.577,0.6474820143884892,0.999352,1.0,0.8243333333333334,0.4253,0.474,1.0
Nossa música,UM44K,125.638,0.387,0.592,0.7,0.853,0.0,0.107,0.0407,-9.567,239643.0,mpb,0.0,,,,,,,,,,,0.5214966666666666,0.78433,0.6428571428571429,1.0,2.0,0.84055,0.571333,0.29400000000000004,1.0
Flamingos,"Baco Exu do Blues, Tuyo",80.056,0.566,0.437,0.587,0.0557,0.0,0.483,0.229,-5.093,237899.0,mpb,0.0,,,,,,,,,,,0.42172666666666664,0.78387,1.2662192393736016,1.0,0.0,0.9151166666666666,0.5403870000000001,0.11139999999999994,1.0
Agora Eu Quero Ir,ANAVITÓRIA,127.955,0.308,0.733,0.319,0.475,3.9e-05,0.131,0.0335,-8.488,192715.0,mpb,0.0,,,,,,,,,,,0.5721583333333333,0.6427200000000001,0.414535666218035,0.999961,2.0,0.8585333333333334,0.513672,0.95,1.0
Me Tira Pra Dançar,TIAGO IORC,176.037,0.63,0.722,0.696,0.321,0.000117,0.117,0.0788,-9.081,223655.0,mpb,1.0,,,,,,,,,,,0.743395,0.7875899999999999,0.8606557377049181,0.999883,3.0,0.8486499999999999,0.695759,0.642,1.0
Faz,TIAGO IORC,119.934,0.482,0.693,0.559,0.00142,0.00993,0.386,0.0506,-11.443,243533.0,mpb,1.0,,,,,,,,,,,0.59099,0.7091700000000001,0.6856330014224751,0.99007,1.0,0.8092833333333334,0.604517,0.0028399999999999537,1.0
Amei Te Ver,TIAGO IORC,90.034,0.588,0.772,0.668,0.0582,1.79e-06,0.335,0.0314,-7.201,257847.0,mpb,1.0,,,,,,,,,,,0.6124566666666666,0.7951900000000001,0.7519181585677749,0.99999821,1.0,0.8799833333333333,0.698319,0.11640000000000006,1.0
Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,"Ivete Sangalo, Leo Santana",149.859,0.906,0.625,0.501,0.0349,0.0,0.871,0.064,-5.775,188253.0,mpb,1.0,,,,,,,,,,,0.7340650000000001,0.74265,1.426771653543307,1.0,3.0,0.90375,0.6962650000000001,0.06979999999999997,1.0
Só Love Na Cabeça - Ao Vivo,Ivete Sangalo,171.917,0.871,0.552,0.643,0.000973,0.0,0.657,0.103,-6.115,200898.0,mpb,0.0,,,,,,,,,,,0.7238283333333333,0.7960499999999999,1.5498220640569393,1.0,3.0,0.8980833333333333,0.6903050000000001,0.0019460000000000033,1.0
Geleira do tempo,"ANAVITÓRIA, Jorge & Mateus",149.626,0.57,0.56,0.32,0.289,0.0,0.122,0.0281,-7.855,211832.0,mpb,0.0,,,,,,,,,,,0.6003766666666667,0.64945,0.9999999999999998,1.0,3.0,0.8690833333333333,0.523945,0.578,1.0
Outrória,"ANAVITÓRIA, OUTROEU",99.941,0.468,0.628,0.439,0.481,3.18e-06,0.0973,0.0299,-9.527,178728.0,mpb,1.0,,,,,,,,,,,0.5209683333333334,0.6803299999999999,0.7335423197492164,0.99999682,1.0,0.8412166666666666,0.5474330000000001,0.962,1.0
Solução - Acústico,UM44K,120.787,0.283,0.592,0.56,0.811,0.0,0.0903,0.0296,-8.672,264258.0,mpb,0.0,,,,,,,,,,,0.48221166666666665,0.7372799999999999,0.47009966777408635,1.0,2.0,0.8554666666666667,0.507428,0.3779999999999999,1.0
Eu Não Valho Nada,"Lagum, Cynthia Luz",130.044,0.479,0.724,0.433,0.286,0.0,0.0981,0.072,-6.366,197077.0,mpb,1.0,,,,,,,,,,,0.6224400000000001,0.7095400000000001,0.6525885558583107,1.0,2.0,0.8939,0.590854,0.572,1.0
"Ai, Amor",ANAVITÓRIA,103.94,0.532,0.725,0.559,0.546,0.00131,0.0969,0.0457,-10.531,220567.0,mpb,1.0,,,,,,,,,,,0.5953333333333334,0.71829,0.7238095238095239,0.99869,1.0,0.8244833333333333,0.633229,0.9079999999999999,1.0
Fica,"ANAVITÓRIA, Matheus & Kauan",188.399,0.509,0.493,0.522,0.469,0.0,0.093,0.0367,-6.461,184267.0,mpb,0.0,,,,,,,,,,,0.5992,0.7441899999999999,1.0119284294234592,1.0,3.0,0.8923166666666666,0.5287189999999999,0.938,1.0
Grupo bom,"UM44K, Luan Otten",121.913,0.474,0.795,0.682,0.704,0.0,0.107,0.0439,-7.989,179426.0,mpb,0.0,,,,,,,,,,,0.6428883333333334,0.79291,0.5888198757763975,1.0,2.0,0.86685,0.675891,0.5920000000000001,1.0
Pulando na pipoca,"LUDMILLA, Ivete Sangalo",174.736,0.953,0.554,0.775,0.386,0.0,0.0406,0.32,-1.1,181000.0,mpb,1.0,,,,,,,,,,,0.7541266666666666,0.899,1.6897163120567373,1.0,3.0,0.9816666666666667,0.7524000000000001,0.772,1.0
Perdoa,ANAVITÓRIA,149.948,0.41,0.676,0.62,0.722,0.0,0.144,0.0734,-10.014,222041.0,mpb,0.0,,,,,,,,,,,0.6109133333333334,0.74786,0.597667638483965,1.0,3.0,0.8331000000000001,0.5921860000000001,0.556,1.0
Cria Da Ivete - Ao Vivo,Ivete Sangalo,135.958,0.918,0.766,0.842,0.116,1.02e-06,0.305,0.164,-5.447,237798.0,mpb,0.0,,,,,,,,,,,0.7849966666666667,0.88233,1.1829896907216495,0.99999898,2.0,0.9092166666666667,0.838433,0.23199999999999998,1.0
Me conta da tua janela,ANAVITÓRIA,120.584,0.137,0.394,0.132,0.954,3.74e-06,0.112,0.0342,-12.997,202008.0,mpb,1.0,,,,,,,,,,,0.33907333333333334,0.5228299999999999,0.33910891089108913,0.99999626,2.0,0.7833833333333333,0.27738300000000005,0.09200000000000008,1.0
Canção De Hotel,ANAVITÓRIA,159.799,0.365,0.705,0.397,0.659,0.000161,0.0976,0.0515,-11.316,168681.0,mpb,1.0,,,,,,,,,,,0.6283316666666666,0.64564,0.5104895104895105,0.999839,3.0,0.8114,0.5354639999999999,0.6819999999999999,1.0
Estaca Zero,"Luan Santana, Ivete Sangalo",165.042,0.746,0.639,0.845,0.757,1.71e-06,0.204,0.0331,-7.173,166110.0,mpb,0.0,,,,,,,,,,,0.71837,0.8662699999999999,1.1494607087827426,0.99999829,3.0,0.88045,0.735027,0.486,1.0
"Amarelo, azul e branco","ANAVITÓRIA, Rita Lee",100.884,0.542,0.589,0.327,0.125,3.31e-05,0.0883,0.0746,-8.359,201453.0,mpb,1.0,,,,,,,,,,,0.5252399999999999,0.6472100000000001,0.9048414023372288,0.9999669,1.0,0.8606833333333334,0.528321,0.25,1.0
Você mentiu,"Anitta, Caetano Veloso",82.01,0.328,0.809,0.304,0.648,1.51e-05,0.107,0.0351,-11.966,179268.0,mpb,0.0,,,,,,,,,,,0.5395833333333333,0.60194,0.40048840048840045,0.9999849,0.0,0.8005666666666666,0.5429940000000001,0.704,1.0
Avisa Que Eu Cheguei - Ao Vivo,"Naiara Azevedo, Ivete Sangalo",92.298,0.912,0.669,0.676,0.126,0.0,0.348,0.121,-2.729,175761.0,mpb,1.0,,,,,,,,,,,0.6619300000000001,0.84311,1.3431516936671575,1.0,1.0,0.9545166666666667,0.760711,0.252,1.0
Hino do Galo,Alceu Valença,104.831,0.779,0.538,0.916,0.317,0.0,0.0447,0.15,-7.015,214601.0,mpb,1.0,,,,,,,,,,,0.5774183333333334,0.89625,1.4215328467153283,1.0,1.0,0.8830833333333333,0.7217250000000002,0.634,1.0
